63,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,5,4,4,76,85,65,552,578,534
64,2,1,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,39,28,40,461,479,495
65,2,1,4,4,3,4,3,5,5,5,4,3,1,2,3,5,5,4,3,3,2,2,4,3,4,3,4,4,4,4,4,3,3,2,3,3,3,3,3,2,2,5,5,5,61,70,65,507,551,534
66,2,1,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,86,91,75,586,593,549
67,2,1,3,4,3,3,3,5,5,4,4,4,5,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,4,3,4,66,28,55,520,479,519
68,2,2,4,3,3,4,3,4,4,4,3,4,2,2,2,2,2,4,4,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,1,2,4,4,3,4,3,4,4,5,62,85,90,507,578,580
69,2,2,4,4,5,4,3,5,5,5,5,5,3,2,5,4,3,4,4,5,4,4,4,3,2,3,4,4,4,4,4,2,2,3,3,3,1,2,2,1,1,5,3,3,73,58,40,535,534,495
70,2,2,4,4,4,4,4,4,4,4,2,4,4,2,3,4,4,3,4,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,84,100,75,573,748,549
71,2,1,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,5,5,32,34,60,429,495,526
72,2,1,4,4,4,4,4,4,4,4,5,5,2,2,4,3,2,2,1,2,3,2,2,3,3,3,2,2,3,2,2,3,3,4,3,3,2,1,1,1,1,3,4,1,57,73,35,501,556,485
73,2,1,3,3,2,3,4,4,4,4,3,3,3,3,2,3,3,2,4,3,2,4,3,3,2,3,3,3,3,4,3,3,3,3,2,2,2,3,3,3,2,5,5,5,78,49,80,552,521,558
74,2,1,3,3,2,3,3,4,4,4,4,5,4,3,4,3,3,2,2,1,1,2,3,3,2,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,4,4,4,59,70,65,507,551,534
75,2,1,4,4,4,4,4,5,5,5,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,5,5,4,85,97,95,586,623,601
76,2,2,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,5,5,5,69,100,65,528,748,534
77,2,1,5,5,5,5,5,3,3,3,3,3,5,3,2,4,3,3,3,3,3,3,4,4,2,4,4,4,4,1,1,2,1,1,1,1,4,4,4,4,4,3,3,5,89,79,95,601,566,601
78,2,1,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,2,2,2,2,2,3,3,2,3,3,2,3,4,5,5,48,76,80,482,560,558
79,2,1,5,5,5,5,5,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,86,94,60,586,605,526
80,2,1,5,4,4,5,3,5,4,4,3,4,3,3,4,3,2,2,3,1,3,3,3,3,2,3,3,2,2,3,3,2,2,2,2,1,2,3,2,3,2,4,3,4,81,85,100,562,578,721
81,2,2,3,3,3,3,4,4,4,4,4,3,3,3,2,3,3,4,4,2,3,3,3,3,2,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,5,5,5,83,97,90,573,623,580
82,2,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
83,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,69,37,25,528,501,447
84,2,1,5,5,5,5,4,5,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,5,2,3,77,73,40,552,556,495
85,2,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,4,4,4,2,4,4,4,3,4,3,3,3,2,3,4,4,4,4,4,3,3,3,3,3,5,5,5,86,94,95,586,605,601
86,2,2,3,3,3,3,4,4,4,3,3,4,3,2,4,3,3,2,3,1,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,35,25,5,441,465,425
87,2,1,5,4,5,5,3,4,4,4,3,5,4,4,3,3,3,3,4,3,4,4,4,4,4,4,3,3,3,3,3,1,2,2,2,2,4,4,4,4,4,3,1,5,50,28,70,489,479,541
88,2,1,4,4,4,4,4,4,3,3,3,3,4,4,4,3,3,4,4,3,4,4,3,3,4,3,2,2,3,3,3,2,2,2,3,2,999,3,3,3,3,5,4,5,80,82,100,562,571,721
89,2,1,4,4,4,4,3,4,4,4,4,4,3,3,4,2,2,3,3,1,3,3,3,2,2,3,3,3,3,3,3,1,1,1,1,1,2,2,3,3,3,3,1,3,55,16,60,495,423,526
90,2,2,5,3,2,5,3,3,3,3,1,1,1,1,1,1,1,3,2,1,3,3,2,3,3,3,2,3,3,3,2,2,1,2,1,2,2,2,2,3,2,4,1,1,66,34,55,520,495,519
91,2,2,4,3,4,4,3,4,5,5,3,5,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,3,4,4,4,2,2,3,2,3,2,2,2,2,2,4,3,2,73,43,10,535,512,425
92,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,4,2,2,3,4,2,3,3,3,3,3,3,3,5,29,46,55,411,517,519
93,2,1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,999,2,2,2,2,4,4,4,56,37,40,501,501,495
94,2,2,5,5,4,5,4,4,4,3,2,3,3,3,1,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,4,3,3,3,3,4,4,5,60,73,80,507,556,558
95,2,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
96,2,1,5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,5,75,94,95,543,605,601
97,2,1,4,4,4,5,4,5,5,4,3,4,4,4,4,3,3,4,3,3,4,5,3,2,2,3,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,5,45,40,45,476,507,503
98,2,2,5,5,5,5,5,5,5,5,4,3,3,3,1,3,3,4,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,1,1,1,1,1,4,4,2,45,43,20,476,512,425
99,2,1,4,4,4,4,4,5,4,5,4,4,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,66,76,75,520,560,549
100,2,2,3,5,3,3,5,5,5,5,5,5,3,1,3,3,3,4,4,2,3,4,4,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,5,5,4,70,67,55,535,547,519
101,3,1,4,4,3,4,3,3,2,2,3,3,3,3,4,2,3,3,2,2,3,3,3,3,3,3,3,2,1,2,3,2,2,3,3,3,3,2,3,3,2,3,4,3,51,40,30,482,507,471
102,3,1,4,4,4,5,4,5,5,3,4,5,5,4,4,3,3,4,2,3,2,4,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,999,999,999,28,16,35,411,423,485
103,3,1,4,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,44,16,20,468,423,425
104,3,1,5,3,2,5,5,5,3,5,5,5,2,1,1,1,1,4,3,2,4,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,30,25,35,429,465,485
105,3,1,5,4,4,5,3,2,2,1,1,1,3,2,2,1,2,1,1,1,1,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,10,30,461,423,471
106,3,1,4,4,3,3,4,5,4,3,4,4,3,2,1,5,4,4,5,3,2,3,3,3,4,3,4,4,3,4,4,3,3,4,3,2,3,3,4,3,2,4,5,4,50,16,35,489,423,485
107,3,1,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,80,94,90,562,605,580
108,3,1,4,3,3,4,3,4,3,3,3,3,3,4,3,2,2,3,3,2,3,3,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,74,79,35,543,566,485
109,3,1,4,4,3,4,4,4,4,4,3,4,4,5,3,3,3,3,4,2,3,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,3,3,3,3,2,4,5,4,67,73,75,520,556,549
110,3,1,5,3,3,4,3,5,4,4,4,4,4,3,4,3,3,3,2,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,3,2,2,1,2,2,47,31,20,482,488,425
111,3,1,5,5,5,5,5,5,4,3,2,3,1,3,5,1,1,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,5,5,5,57,999,65,501,999,534
112,3,1,5,5,5,5,5,5,5,5,3,2,4,5,5,4,3,2,1,4,4,4,3,3,3,3,4,4,4,4,4,2,2,2,2,3,2,2,2,2,2,4,4,2,62,85,55,514,578,519
113,3,1,5,5,5,5,5,5,5,5,5,5,4,2,3,4,4,3,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,10,40,441,423,495
114,3,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
115,3,1,4,4,4,4,2,5,5,5,5,5,1,1,2,1,1,3,3,1,2,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,49,97,90,489,623,580
116,3,1,5,4,3,4,3,4,4,3,4,999,1,2,3,4,3,3,2,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,2,3,3,3,2,33,34,50,441,495,511
117,3,1,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,1,1,5,52,19,40,489,423,495
118,3,1,4,3,4,4,3,4,4,5,3,3,4,3,3,2,2,3,2,2,4,4,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,1,2,3,3,4,4,28,49,25,411,521,447
119,3,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,5,3,3,3,4,4,3,4,4,4,4,3,3,3,3,4,3,3,4,4,4,4,5,5,5,86,88,95,586,585,601
120,3,1,4,4,3,4,3,4,4,4,5,4,3,4,2,2,2,2,3,1,2,2,3,3,3,3,2,3,2,2,2,3,3,3,3,4,3,3,3,2,3,4,5,4,75,97,95,543,623,601
121,3,1,5,4,3,5,4,3,3,5,3,3,3,2,3,2,1,1,1,1,3,3,2,3,3,3,2,1,3,4,3,3,4,4,3,999,2,3,3,2,3,4,2,4,36,19,35,452,423,485
122,3,1,3,3,4,4,3,4,2,2,3,3,3,2,3,4,4,2,2,1,2,2,2,3,2,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,3,4,4,5,58,58,60,507,534,526
123,3,1,4,4,3,4,4,4,5,4,4,3,2,2,1,2,1,3,3,1,4,2,3,3,3,3,2,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,5,5,80,94,95,562,605,601
124,3,1,5,4,5,5,4,5,5,5,5,5,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,50,58,30,489,534,471
125,3,1,4,4,3,4,4,4,4,3,3,4,3,3,4,3,2,3,2,1,2,3,3,2,2,2,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,43,10,30,468,423,471
126,3,1,5,4,3,5,5,1,3,4,1,1,5,2,2,5,3,2,1,2,1,2,3,3,4,4,2,3,3,3,3,1,1,3,1,1,1,1,2,3,1,3,1,3,28,13,10,411,423,425
127,3,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
128,3,1,4,3,3,4,5,5,5,5,5,3,3,3,5,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,51,43,50,489,512,511
129,3,1,5,5,4,5,4,5,5,5,3,3,5,2,2,5,5,5,3,4,5,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,5,5,1,74,79,40,535,566,495
130,3,1,5,3,3,5,2,4,2,5,3,3,3,2,2,2,2,3,2,1,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,4,5,5,72,67,75,535,547,549
131,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,34,15,441,495,425
132,3,1,5,5,4,4,4,3,4,4,3,3,4,4,3,4,3,4,4,3,5,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,4,3,50,43,5,489,512,425
133,3,1,4,5,4,5,4,5,4,3,4,4,3,2,4,3,2,3,3,2,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,5,81,94,80,562,605,558
134,3,1,4,3,3,5,3,5,4,5,5,5,5,3,2,3,3,3,3,2,5,3,3,3,2,3,2,2,3,3,3,2,2,3,3,3,2,2,2,3,3,4,5,5,55,85,65,495,578,534
135,3,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
136,3,1,5,4,5,5,5,5,5,5,5,5,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,4,3,4,4,4,5,5,5,999,999,95,999,999,601
137,3,1,5,5,4,4,4,5,5,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,4,4,3,30,25,40,429,465,495
